Id,ItemID,Depressive,SentimentSource,SentimentText,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
55,56,0,Sentiment140,  David must be hospitalized for five days end of July (palatine tonsils). I will probably never see Katie in concert. ,23,60.05,19.23,54.89,25.77,4.6,26.09,73.91,39.13,4.35,4.35,4.35,0,0,0,0,0,0,13.04,13.04,8.7,0,4.35,17.39,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,4.35,4.35,8.7,0,8.7,4.35,4.35,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,8.7,4.35,21.74,0,4.35,17.39,0,4.35,0,0,0,0,0,0,0,0,0,0
56,57,0,Sentiment140,  friends are leaving me 'cause of this stupid love  http://bit.ly/ZoxZC,17,74.42,72.17,6.2,25.77,4.25,17.65,64.71,23.53,11.76,5.88,5.88,0,0,0,0,5.88,0,5.88,5.88,0,0,0,11.76,5.88,0,0,11.76,5.88,11.76,5.88,5.88,0,5.88,0,11.76,0,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,11.76,11.76,0,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0
57,58,1,Sentiment140,  go give ur mom a hug right now. http://bit.ly/azFwv,16,85.32,99,35.37,99,3.2,6.25,62.5,18.75,6.25,6.25,0,0,6.25,0,0,0,6.25,0,0,6.25,0,0,12.5,0,0,0,12.5,6.25,6.25,6.25,0,0,0,0,25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,18.75,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0,12.5,0,12.5,0,0,0
58,59,1,Sentiment140,  Going To See Harry Sunday Happiness ,9,98.87,50,58.07,99,2.25,22.22,55.56,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,22.22,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,22.22,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
59,60,0,Sentiment140,  Hand quilting it is then...,8,11.86,50,7.84,25.77,2,25,50,37.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,12.5,0,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
60,61,0,Sentiment140,  hate u ...  leysh t9ar5 ... =((((((( ..,7,68.29,92.33,1,1,1.4,14.29,28.57,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,28.57,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0
61,62,1,Sentiment140,#NAME?,9,18.82,1.38,58.07,25.77,2.25,11.11,66.67,33.33,33.33,22.22,22.22,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
62,63,1,Sentiment140,  I bend backwards  ,6,62.04,4.8,99,25.77,1.5,33.33,50,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0
63,64,1,Sentiment140,  i get off work sooooon! i miss cody booo. haven't seen him in foreverr!,17,42.68,3.89,66.34,1,2.83,17.65,64.71,41.18,17.65,17.65,11.76,0,0,5.88,0,0,0,11.76,5.88,5.88,0,5.88,23.53,0,0,0,11.76,0,5.88,0,5.88,0,0,5.88,5.88,0,0,0,5.88,5.88,0,0,0,0,0,5.88,5.88,5.88,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0,5.88,23.53,0,11.76,0,11.76,0,5.88,0,0,0,0,0,5.88,0,5.88,0,0,0
64,65,1,Sentiment140,  I hate allergies. Should I get my hair cut tomorrow? I'm taking a public poll...,18,31.3,4.8,58.07,1,3,16.67,72.22,33.33,22.22,22.22,22.22,0,0,0,0,0,5.56,0,11.11,0,0,0,27.78,0,0,0,11.11,0,11.11,0,11.11,0,5.56,0,5.56,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,5.56,0,5.56,0,0,11.11,0,0,0,11.11,0,0,16.67,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
65,66,0,Sentiment140, - I love you guys so much that it hurts. http://tumblr.com/xkh1z19us,17,15.27,96.11,1,25.77,3.4,11.76,64.71,29.41,23.53,11.76,5.88,0,5.88,0,0,11.76,0,0,0,5.88,5.88,0,0,0,0,0,11.76,5.88,11.76,5.88,5.88,0,0,5.88,17.65,0,5.88,0,5.88,0,0,0,0,0,0,0,5.88,0,0,5.88,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,11.76,0,11.76,0,0,0
66,67,0,Sentiment140,  I miss Earl,6,62.04,4.8,23.51,1,1.5,16.67,33.33,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,33.33,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,68,0,Sentiment140,  I miss New Jersey,7,68.29,7.67,89.63,1,1.75,14.29,42.86,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,28.57,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
68,69,0,Sentiment140,"  I missed the first hour of SYTYCD last night, and I can't find it online!",18,62.04,1.38,99,1,4.5,5.56,72.22,38.89,16.67,11.11,11.11,0,0,0,0,5.56,5.56,5.56,0,0,5.56,5.56,11.11,0,0,0,16.67,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,11.11,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,5.56,11.11,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0
69,70,0,Sentiment140,  I need a U2 fix NOW!,9,75.9,13.32,4.97,25.77,2.25,11.11,44.44,33.33,11.11,11.11,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
70,71,0,Sentiment140,  I never thought I'd become second choice...,10,1,1,99,25.77,2.5,20,70,40,20,20,20,0,0,0,0,0,0,0,20,10,0,10,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
71,72,0,Sentiment140,  I think I may be too friendly...lol... o well...,13,3.62,22.08,63.54,99,2.6,15.38,76.92,46.15,15.38,15.38,15.38,0,0,0,0,0,0,0,15.38,15.38,0,0,23.08,0,0,0,15.38,0,23.08,15.38,0,0,0,0,7.69,0,7.69,0,0,15.38,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,23.08,0,15.38,0,7.69,0
72,73,0,Sentiment140,  I think Manuel (my Basil plant) only has days to live   ,14,48.63,7.67,89.63,25.77,3.5,7.14,57.14,35.71,14.29,14.29,14.29,0,0,0,0,0,0,7.14,7.14,7.14,0,0,21.43,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,21.43,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
73,74,0,Sentiment140,  I wanna be at home @ church...I wonder wht they are doing?,15,8.69,25.24,43.37,25.77,3.75,6.67,73.33,53.33,20,20,13.33,0,0,0,6.67,0,0,6.67,26.67,0,0,0,26.67,0,0,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,0,13.33,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,20,6.67,6.67,0,6.67,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0
74,75,0,Sentiment140,  i wanna make my own pizza,9,18.82,1.38,4.97,25.77,2.25,11.11,55.56,33.33,22.22,22.22,22.22,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0
75,76,0,Sentiment140,"  i want a 120gb harddrive, or a 37 inch tv, or a new guitar.  anyonefeeling generous?  =p   x",21,87.62,31.71,37.24,95.81,3.5,19.05,61.9,33.33,9.52,4.76,4.76,0,0,0,0,4.76,14.29,0,0,0,9.52,0,4.76,4.76,0,0,14.29,0,4.76,4.76,0,0,0,0,9.52,0,0,0,0,19.05,0,0,4.76,14.29,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,9.52,0,4.76,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0
76,77,0,Sentiment140,  i want a hug,7,93.26,50,1,99,1.75,14.29,57.14,28.57,14.29,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,28.57,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,78,0,Sentiment140,  I want Miley to tour Australia,9,93.26,13.32,4.97,25.77,2.25,22.22,44.44,22.22,11.11,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
78,79,0,Sentiment140,  I wanted to sleep in this morning but a mean kid through a popsicle stick at me head. I wish I could fly away like those squirrels,30,93.26,9.13,82.75,25.77,6,16.67,80,53.33,20,13.33,13.33,0,0,0,0,6.67,6.67,20,3.33,0,3.33,0,16.67,3.33,3.33,0,6.67,0,0,0,0,0,0,0,3.33,0,0,0,0,16.67,3.33,0,10,0,0,3.33,0,0,0,0,6.67,6.67,0,0,0,3.33,0,0,3.33,0,0,3.33,3.33,3.33,16.67,3.33,10,3.33,0,0,0,0,0,0,0,0,0,0,0,0
79,80,0,Sentiment140,  i was too slow to get $1 Up tix,12,81.63,20.24,74.76,25.77,3,8.33,66.67,41.67,8.33,8.33,8.33,0,0,0,0,0,0,16.67,8.33,8.33,0,0,16.67,8.33,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,8.33,0,8.33,8.33,0,16.67,8.33,8.33,8.33,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0
80,81,0,Sentiment140,"  I will send sunshine to Northern Ireland, are you going swimming today @kezbat",16,56.25,89.42,99,99,4,31.25,68.75,31.25,12.5,12.5,6.25,0,6.25,0,0,0,0,6.25,12.5,0,0,0,25,0,0,0,12.5,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,31.25,18.75,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0
81,82,0,Sentiment140,  I wish I could go to T4 On The Beach :'(    Would be great to see @Shontelle_Layne &amp; @DanMerriweather   ,22,87.93,18.16,1,94.75,5.5,13.64,63.64,40.91,9.09,9.09,9.09,0,0,0,0,0,4.55,13.64,13.64,0,0,0,27.27,4.55,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,13.64,0,0,13.64,0,0,0,4.55,4.55,0,0,0,0,0,0,0,4.55,0,0,0,4.55,0,0,13.64,4.55,9.09,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0
82,83,0,Sentiment140,"  i would be so much happier if the walls of my bedroom were painted white,",18,18.82,4.8,4.97,98.27,4.5,22.22,77.78,50,11.11,11.11,11.11,0,0,0,0,0,5.56,5.56,16.67,5.56,11.11,0,16.67,11.11,5.56,0,11.11,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,5.56,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,5.56,0,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0
83,84,0,Sentiment140,  idk wat 2 do who can i trust me im sorry 4 all da pain i have caused nebody ima take dis time out 2 straighten myself out i luv yall,34,10.86,11.97,97.06,25.77,8.5,5.88,76.47,44.12,29.41,26.47,23.53,0,2.94,0,0,2.94,0,5.88,11.76,0,0,2.94,11.76,2.94,0,5.88,14.71,2.94,11.76,5.88,5.88,0,0,2.94,11.76,0,0,0,0,5.88,0,2.94,0,0,2.94,0,2.94,0,0,2.94,2.94,0,2.94,0,0,8.82,2.94,0,0,2.94,2.94,0,17.65,2.94,8.82,0,5.88,2.94,0,0,0,0,0,0,17.65,0,17.65,0,0,2.94
84,85,0,Sentiment140,  I'm finding the intercept slope..and banging my head against the wall..Math brain heads come save me,21,79.28,2.86,98.01,95.81,5.25,23.81,71.43,33.33,14.29,14.29,14.29,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,14.29,0,0,0,9.52,0,4.76,4.76,0,0,0,0,0,0,0,0,0,9.52,4.76,0,0,0,0,4.76,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0
85,86,1,Sentiment140,  I'm really going to bed now...,9,18.82,1.38,99,25.77,2.25,11.11,66.67,44.44,11.11,11.11,11.11,0,0,0,0,0,0,11.11,11.11,22.22,0,0,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,22.22,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0
86,87,0,Sentiment140,  im sick  'cough cough',7,29.3,7.67,13.15,1,1.75,14.29,57.14,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,42.86,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,88,0,Sentiment140,  in cab headed to the airport!  going home.... &lt;christy&gt;,14,99,50,52.86,25.77,2.33,21.43,42.86,21.43,0,0,0,0,0,0,0,0,7.14,14.29,0,0,0,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,21.43,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0
88,89,0,Sentiment140,  In case I feel emo in camp (feeling a wee bit of it alr)...am bringing in the Human Rights Watch World Report 2009..hope it'll work,30,95.84,50,65.14,84.54,7.5,10,66.67,33.33,10,3.33,3.33,0,0,0,0,6.67,6.67,13.33,6.67,0,0,0,20,0,0,0,10,3.33,3.33,3.33,0,0,0,0,3.33,0,0,0,0,10,6.67,0,3.33,3.33,0,0,10,3.33,0,6.67,0,0,0,0,0,3.33,0,3.33,0,0,0,0,16.67,6.67,16.67,3.33,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0
89,90,1,Sentiment140,  Jin has a twitter.,7,93.26,92.33,1,25.77,1.75,28.57,42.86,28.57,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0
90,91,0,Sentiment140,  jonas day is almost over... ,8,72.69,50,74.76,25.77,2,12.5,50,37.5,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0
91,92,0,Sentiment140,  Jus Got Hom Fr. TDa Funeral... I'm So Sad! I Cried So Much Times! Much Love Grandpa!&lt;3 I Never Got To Say My Last &quot;Goodbye&quot; to Him.,34,20.76,38.42,47.25,1.76,4.25,11.76,70.59,32.35,14.71,14.71,11.76,0,0,2.94,0,0,0,5.88,2.94,11.76,5.88,2.94,14.71,2.94,0,0,8.82,5.88,8.82,2.94,5.88,0,0,5.88,14.71,2.94,0,0,5.88,5.88,0,0,0,0,2.94,2.94,2.94,0,2.94,0,2.94,0,0,0,0,8.82,2.94,0,0,5.88,0,8.82,5.88,0,8.82,0,0,8.82,0,0,0,0,0,2.94,2.94,0,2.94,0,0,0
92,93,1,Sentiment140,  just gonna smile...cuz it is what it is..and im not sure what more they could want..,21,1,17.04,1,99,5.25,4.76,85.71,61.9,28.57,9.52,4.76,0,0,0,4.76,19.05,0,0,19.05,4.76,9.52,4.76,28.57,4.76,4.76,9.52,9.52,4.76,9.52,9.52,0,0,0,0,4.76,0,0,0,0,23.81,0,4.76,9.52,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,4.76,4.76,4.76,0,0,0,0,0,0,0,0,9.52,0,9.52,0,0,0
93,94,1,Sentiment140,"  Just got home, and I got to see my friend Zahra whom I haven't seen since We graduated!!!  That makes me so happy.",26,6.37,22.08,63.54,89.84,5.2,7.69,84.62,50,26.92,19.23,15.38,3.85,0,0,0,7.69,0,7.69,3.85,7.69,7.69,3.85,23.08,3.85,0,3.85,7.69,0,3.85,3.85,0,0,0,0,11.54,0,3.85,0,0,11.54,0,7.69,0,0,0,3.85,7.69,7.69,0,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,11.54,11.54,0,3.85,0,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0
94,95,0,Sentiment140, - Longest night ever.. ugh! http://tumblr.com/xwp1yxhi6,12,81.63,50,74.76,1,2,25,50,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,8.33,0,16.67,0,8.33,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8.33,16.67,0,8.33,0,0,0,0,25,0,16.67,0,8.33,0
95,96,0,Sentiment140,  mi momacita won't let me go to my bf's bball game!!! grrr!!!,15,34.14,25.24,43.37,1,3,13.33,60,33.33,13.33,13.33,13.33,0,0,0,0,0,0,6.67,13.33,0,0,6.67,20,0,0,0,13.33,0,6.67,0,6.67,0,6.67,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,6.67,6.67,6.67,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0
96,97,0,Sentiment140,  Mom says I have to get a new phone IMMEDIATELY....off to T-Mobile.  she paying....,19,93.26,94.27,19.27,25.77,3.8,10.53,73.68,42.11,10.53,10.53,5.26,0,0,5.26,0,0,5.26,15.79,5.26,5.26,0,0,15.79,5.26,0,0,10.53,0,0,0,0,0,0,0,21.05,5.26,0,10.53,0,0,0,0,0,0,0,0,10.53,0,10.53,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,15.79,0,15.79,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,0,0
97,98,0,Sentiment140,  My new car was stolen....by my mother who wanted to go pose at church.,18,86.43,50,87.07,25.77,4.5,5.56,72.22,38.89,16.67,11.11,11.11,0,0,0,0,5.56,0,16.67,5.56,0,0,0,16.67,5.56,0,5.56,11.11,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,11.11,5.56,0,22.22,11.11,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0
98,99,0,Sentiment140,"  no hang out with the girls 2day. 2moro, hope so......",13,93.26,50,1.4,99,2.6,7.69,61.54,38.46,0,0,0,0,0,0,0,0,7.69,15.38,0,7.69,7.69,7.69,15.38,0,0,0,15.38,0,7.69,7.69,0,0,0,0,7.69,0,0,7.69,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
99,100,0,Sentiment140,  no movie times for sunday!  Rats will have to plan tomorrow. I guess this means I have to work on those two  presentations I am doing!,29,41.01,8.4,86.38,25.77,4.83,10.34,86.21,51.72,17.24,10.34,10.34,0,0,0,0,6.9,0,13.79,17.24,0,0,3.45,24.14,0,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,0,6.9,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,6.9,0,6.9,0,0,0,0,20.69,10.34,13.79,0,3.45,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0,0
100,101,0,Sentiment140,  no pavel tonight &lt;Tigersfan &gt;,9,75.9,13.32,4.97,25.77,2.25,33.33,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
101,102,0,Sentiment140,  not a cool night.,7,93.26,1,89.63,99,1.75,14.29,57.14,28.57,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0
102,103,1,Sentiment140,  oh thank you!,6,62.04,99,1,99,1.5,16.67,50,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,33.33,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0
103,104,1,Sentiment140,  pleased,4,93.26,50,1,99,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,105,0,Sentiment140,  probably guna get off soon since no one is talkin no more,15,52.71,9.13,43.37,25.77,3.75,13.33,66.67,46.67,0,0,0,0,0,0,0,0,0,13.33,6.67,13.33,0,13.33,13.33,6.67,6.67,0,20,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,0,13.33,6.67,20,0,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0
105,106,0,Sentiment140,  really wanted Safina to pull out a win &amp; to lose like that...,16,99,26.6,7.84,25.77,4,6.25,68.75,43.75,6.25,0,0,0,0,0,0,6.25,6.25,25,0,6.25,0,0,18.75,0,6.25,0,12.5,0,12.5,6.25,6.25,0,0,6.25,0,0,0,0,0,12.5,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,6.25,6.25,6.25,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
106,107,0,Sentiment140,"  RIP, David Eddings.",6,93.26,50,1,25.77,1.5,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,108,1,Sentiment140,  Rose and ood will be back in the Xmas Who special!  YAY!  Damn that's half a year away.,21,68.29,50,37.24,95.81,3.5,9.52,71.43,47.62,9.52,0,0,0,0,0,0,9.52,9.52,9.52,14.29,4.76,4.76,0,14.29,4.76,0,4.76,14.29,0,14.29,9.52,4.76,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,19.05,0,14.29,9.52,0,0,0,0,0,0,9.52,4.76,0,4.76,0,0
108,109,0,Sentiment140, - sannesias: Aww no neighbor! We need to watch Mean Girls :] http://tumblr.com/xv31s2pi8,18,86.43,95.2,1,25.77,3.6,22.22,61.11,16.67,5.56,5.56,0,5.56,0,0,0,0,0,5.56,0,0,0,5.56,11.11,5.56,0,0,11.11,0,0,0,0,0,0,0,16.67,0,5.56,5.56,0,11.11,5.56,0,5.56,0,0,0,5.56,5.56,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,16.67,0,5.56,0,5.56,0,0,5.56,5.56,0,0,0,16.67,0,16.67,0,0,0
109,110,0,Sentiment140,  so whats the status on next weekend,10,52.71,50,93.3,25.77,2.5,20,70,40,10,0,0,0,0,0,0,10,10,10,10,10,10,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,30,0,10,20,0,10,0,0,0,0,0,0,0,0,0,0
